id,date,exp_date,house_direction,balcony_direction,bedroom,toilet,legit,furniture,floor,facade,entrance,city,district,ward,street,area,price
batdongsan_com_vn_35872600,18/11/2022,28/11/2022,None,None,None,None,None,,5,None,None,Hà Nội,Cầu Giấy,Phường Nghĩa Đô,Đường Hoàng Quốc Việt,40.0,7000.0
batdongsan_com_vn_35872079,18/11/2022,28/11/2022,None,None,3,4,Sổ đỏ/ Sổ hồng,,5,None,None,Hà Nội,Long Biên,Phường Thạch Bàn,Đường Đàm Quang Trung,31.0,3300.0
batdongsan_com_vn_35872495,18/11/2022,28/11/2022,None,None,None,None,None,,None,None,None,Hà Nội,Hà Đông,Phường Dương Nội,None,88.0,3400.0
batdongsan_com_vn_35872424,18/11/2022,28/11/2022,None,None,2,2,None,,None,None,None,Hà Nội,Hoàng Mai,Phường Hoàng Liệt,Đường Bằng Liệt,76.0,2000.0
batdongsan_com_vn_35872316,18/11/2022,28/11/2022,Nam,None,None,None,Sổ đỏ/ Sổ hồng,,None,7 m,30,Hà Nội,Quốc Oai,Xã Đông Yên,Đường Áp Phan,333.0,4162.0
batdongsan_com_vn_35039361,18/11/2022,28/11/2022,Tây,Tây,6,7,Sổ đỏ/ Sổ hồng.,Đầy đủ tiện nghi.,5,None,6,Hà Nội,Hoàng Mai,Phường Giáp Bát,Đường Kim Đồng,65.0,10200.0
batdongsan_com_vn_35872119,18/11/2022,28/11/2022,Đông,None,None,None,Sổ đỏ/ Sổ hồng,,None,None,15,Hà Nội,Hoài Đức,Thị trấn Trạm Trôi,None,97.4,5844.0
batdongsan_com_vn_35871775,18/11/2022,28/11/2022,Đông - Bắc,Đông - Bắc,None,None,None,,3,3.2 m,None,Hà Nội,Hai Bà Trưng,Phường Đống Mác,Phố Hương Viên,75.0,18000.0
batdongsan_com_vn_35871673,18/11/2022,28/11/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Thanh Xuân,Phường Thanh Xuân Trung,Đường Nguyễn Tuân,71.2,2700.0
batdongsan_com_vn_35871458,18/11/2022,28/11/2022,Đông - Nam,None,None,None,Sổ đỏ chính chủ.,,2,6.5 m,None,Hà Nội,Hai Bà Trưng,Phường Nguyễn Du,None,130.0,75000.0
batdongsan_com_vn_35601191,18/11/2022,28/11/2022,Bắc,Bắc,3,2,Sổ đỏ/ Sổ hồng.,Đầy đủ.,3,3.6 m,3.5,Hà Nội,Hoàng Mai,Phường Mai Động,Đường Minh Khai,32.0,3200.0
batdongsan_com_vn_35871270,18/11/2022,28/11/2022,Nam,None,None,None,Sổ đỏ/ Sổ hồng.,,None,6 m,10,Hà Nội,Mê Linh,Xã Thanh Lâm,None,115.0,3105.0
batdongsan_com_vn_35668550,18/11/2022,28/11/2022,Nam,None,5,4,Sổ đỏ/ Sổ hồng.,Hoàn thiện nội thất.,5,8 m,None,Hà Nội.,Nam Từ Liêm,Thị trấn Cầu Diễn,Đường Hàm Nghi,152.0,32000.0
batdongsan_com_vn_31014596,18/11/2022,28/11/2022,None,None,6,4,Đã có sổ đỏ.,Đày đủ.,5,4 m,3.5,Hà Nội,Thanh Trì,Xã Thanh Liệt,Đường Kim Giang,42.0,4150.0
batdongsan_com_vn_35484819,29/11/2022,06/12/2022,None,None,None,None,Sổ đỏ,,None,9 m,None,Hà Nội,Long Biên,Phường Ngọc Thụy,Đường Ngọc Thụy,90.0,8800.0
batdongsan_com_vn_35779748,29/11/2022,06/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Ba Đình,Phường Liễu Giai,Đường Quần Ngựa,58.0,15500.0
batdongsan_com_vn_35980483,29/11/2022,06/12/2022,Nam,Bắc,3,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Bắc Từ Liêm,Phường Cổ Nhuế 1,Đường Phạm Văn Đồng,89.0,4300.0
batdongsan_com_vn_35892782,29/11/2022,06/12/2022,None,None,None,None,Sổ đỏ.,,6,7 m,None,Hà Nội,Long Biên,Phường Gia Thụy,Đường Nguyễn Văn Cừ,50.0,11500.0
batdongsan_com_vn_35893243,29/11/2022,06/12/2022,None,None,None,None,Sổ đỏ.,,None,5 m,None,Hà Nội,Long Biên,Phường Việt Hưng,Đường Đoàn Khuê,85.0,11475.0
batdongsan_com_vn_35948111,25/11/2022,02/12/2022,None,None,None,None,Sổ đỏ,,6,None,None,Hà Nội,Long Biên,Phường Bồ Đề,Đường Nguyễn Văn Cừ,91.3,13786.3
batdongsan_com_vn_35969663,28/11/2022,06/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng.,Đầy đủ.,None,None,None,Hà Nội,Hoàng Mai,Phường Hoàng Liệt,None,60.0,1980.0
batdongsan_com_vn_35830970,29/11/2022,06/12/2022,None,None,2,2,None,,None,None,None,Hà Nội,Nam Từ Liêm,Phường Trung Văn,Đường Tố Hữu,75.0,2400.0
batdongsan_com_vn_35980797,29/11/2022,09/12/2022,Đông - Nam,None,None,None,Sổ đỏ/ Sổ hồng,,3,5.6 m,30,Hà Nội,Hoàn Kiếm,Phường Hàng Bông,Phố Hàng Bông,276.0,98000.0
batdongsan_com_vn_35980554,29/11/2022,06/12/2022,None,None,2,2,None,,None,None,None,Hà Nội,Hà Đông,Phường Phú La,Đường Lê Trọng Tấn,84.0,3100.0
batdongsan_com_vn_35684365,29/11/2022,06/12/2022,None,None,2,2,None,,None,None,None,Hà Nội,Thanh Xuân,Phường Thanh Xuân Trung,Đường Nguyễn Huy Tưởng,109.0,3950.0
batdongsan_com_vn_35971016,28/11/2022,05/12/2022,None,None,2,2,Hợp đồng mua bán,Bàn giao full nội thất liền tường ,None,None,None,Hà Nội,Đông Anh,Xã Đông Hội,Đường 5,68.6,1927.0
batdongsan_com_vn_35980079,29/11/2022,09/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Nam Từ Liêm,Phường Trung Văn,Đường Tố Hữu,61.0,2000.0
batdongsan_com_vn_35970532,29/11/2022,09/12/2022,None,None,2,1,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Cầu Giấy,Phường Dịch Vọng Hậu,Đường Xuân Thủy,50.0,1250.0
batdongsan_com_vn_35979684,29/11/2022,06/12/2022,None,None,1,1,None,,None,None,None,Hà Nội,Hoàng Mai,Phường Đại Kim,Đường Nghiêm Xuân Yêm,48.0,960.0
batdongsan_com_vn_35549595,29/11/2022,06/12/2022,Đông - Nam,Đông - Nam,2,2,None,,None,None,None,Hà Nội,Thanh Xuân,Phường Nhân Chính,Đường Lê Văn Lương,63.0,3250.0
batdongsan_com_vn_35980748,29/11/2022,09/12/2022,None,None,4,4,Sổ đỏ/ Sổ hồng.,Đầy đủ.,5,6 m,3,Hà Nội,Long Biên,Phường Cự Khối,Đường Hòa Bình,40.0,2950.0
batdongsan_com_vn_35288230,29/11/2022,06/12/2022,Tây - Bắc,Đông - Nam,3,2,Sổ đỏ/ Sổ hồng,Full nội thất.,None,None,None,Hà Nội,Thanh Xuân,Phường Nhân Chính,Phố Hoàng Đạo Thúy,120.0,4900.0
batdongsan_com_vn_35976121,29/11/2022,06/12/2022,None,None,None,None,None,,5,5 m,None,Hà Nội,Long Biên,Phường Phúc Đồng,Đường Nguyễn Lam,105.0,18900.0
batdongsan_com_vn_35881208,29/11/2022,06/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,,4,None,None,Hà Nội,Long Biên,Phường Ngọc Lâm,Đường Nguyễn Văn Cừ,48.0,3550.0
batdongsan_com_vn_35941995,24/11/2022,01/12/2022,Bắc,None,None,None,Sổ đỏ/ Sổ hồng.,,None,5 m,13,Hà Nội,Gia Lâm,Xã Đa Tốn,Đường Đa Tốn,150.0,5850.0
batdongsan_com_vn_35954726,25/11/2022,02/12/2022,Bắc,None,None,None,Sổ đỏ/ Sổ hồng.,,None,5.5 m,3,Hà Nội,Gia Lâm,Xã Phú Thị,Đường Ỷ Lan,110.0,4000.0
batdongsan_com_vn_34336489,29/11/2022,06/12/2022,Bắc,None,None,None,Sổ đỏ/ Sổ hồng,,None,6.1 m,11.5,Hà Nội,Gia Lâm,Xã Đa Tốn,Đường Khoan Tế,75.0,5100.0
batdongsan_com_vn_35300055,29/11/2022,06/12/2022,Nam,None,None,None,Sổ đỏ/ Sổ hồng,,None,4.2 m,8,Hà Nội,Gia Lâm,Xã Đông Dư,Đường Đông Dư,63.0,4750.0
batdongsan_com_vn_35208040,29/11/2022,06/12/2022,Đông - Bắc,None,None,None,Sổ đỏ/ Sổ hồng.,,None,4 m,3,Hà Nội,Long Biên,Phường Thạch Bàn,Đường Thạch Bàn,60.0,3880.0
batdongsan_com_vn_34396080,29/11/2022,06/12/2022,Đông - Nam,None,None,None,Sổ đỏ/ Sổ hồng.,,None,5 m,8,Hà Nội,Gia Lâm,Thị trấn Trâu Quỳ,Đường Cửu Việt,100.0,11000.0
batdongsan_com_vn_34379549,29/11/2022,06/12/2022,Đông - Bắc,None,None,None,Sổ đỏ/ Sổ hồng.,,None,3.6 m,8,Hà Nội,Long Biên,Phường Việt Hưng,Phố Việt Hưng,40.0,5300.0
batdongsan_com_vn_34404298,29/11/2022,06/12/2022,Bắc,None,None,None,Sổ đỏ/ Sổ hồng.,,None,4 m,4,Hà Nội,Long Biên,Phường Thạch Bàn,Phố Ngọc Trì,54.0,3900.0
batdongsan_com_vn_35980650,29/11/2022,09/12/2022,None,None,2,2,None,,None,None,None,Hà Nội,Hai Bà Trưng,Phường Vĩnh Tuy,Đường Minh Khai,75.0,3250.0
batdongsan_com_vn_35013333,29/11/2022,06/12/2022,Bắc,Bắc,3,4,Sổ đỏ/ Sổ hồng.,Nội thất cơ bản.,5,3.7 m,4,Hà Nội,Long Biên,Phường Thạch Bàn,Đường Nguyễn Văn Linh,40.0,3900.0
batdongsan_com_vn_35652565,29/11/2022,06/12/2022,Tây - Bắc,Tây - Bắc,4,3,Sổ đỏ/ Sổ hồng.,Nội thất cơ bản.,4,3.8 m,2,Hà Nội,Long Biên,Phường Phúc Lợi,Đường Phúc Lợi,38.0,2850.0
batdongsan_com_vn_35300013,29/11/2022,06/12/2022,None,None,2,None,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội.,Nam Từ Liêm,Phường Trung Văn,Đường Phùng Khoang,89.0,2300.0
batdongsan_com_vn_34819325,29/11/2022,06/12/2022,Tây,None,None,None,Sổ đỏ/ Sổ hồng.,,None,4 m,6,Hà Nội,Long Biên,Phường Giang Biên,Phố Kẻ Tạnh,56.0,5300.0
batdongsan_com_vn_35634267,29/11/2022,06/12/2022,Bắc,None,None,None,Sổ đỏ/ Sổ hồng.,,None,4 m,4,Hà Nội,Gia Lâm,Thị trấn Trâu Quỳ,Đường Ngô Xuân Quảng,55.0,4100.0
batdongsan_com_vn_34346339,29/11/2022,06/12/2022,Đông - Nam,None,None,None,Sổ đỏ/ Sổ hồng.,,None,4.5 m,3.5,Hà Nội,Long Biên,Phường Phúc Đồng,Đường Nguyễn Lam,63.0,5800.0
batdongsan_com_vn_35980535,29/11/2022,09/12/2022,None,None,3,3,Sổ đỏ/ Sổ hồng,Cơ bản.,3,3.5 m,None,Hà Nội,Thanh Xuân,Phường Khương Trung,Phố Vũ Tông Phan,35.0,4900.0
batdongsan_com_vn_34396160,29/11/2022,06/12/2022,Nam,None,None,None,Sổ đỏ/ Sổ hồng.,,None,3.6 m,3.5,Hà Nội,Long Biên,Phường Thạch Bàn,Đường Nguyễn Văn Linh,45.0,3200.0
batdongsan_com_vn_35980758,29/11/2022,06/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ,None,None,None,Hà Nội,Bắc Từ Liêm,Phường Phú Diễn,Đường Hồ Tùng Mậu,162.0,6100.0
batdongsan_com_vn_35551520,29/11/2022,06/12/2022,Đông - Nam,None,None,None,Sổ đỏ/ Sổ hồng.,,None,4 m,4,Hà Nội,Gia Lâm,Thị trấn Trâu Quỳ,Đường Cửu Việt 2,101.2,5800.0
batdongsan_com_vn_35980466,29/11/2022,06/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,,4,4.5 m,15,Hà Nội,Hai Bà Trưng,Phường Vĩnh Tuy,Phố Lạc Trung,62.0,18000.0
batdongsan_com_vn_34379907,29/11/2022,06/12/2022,Bắc,None,None,None,Sổ đỏ/ Sổ hồng,,None,4.5 m,8,Hà Nội,Gia Lâm,Xã Kim Sơn,Phố Phố Keo,80.0,4850.0
batdongsan_com_vn_34611431,29/11/2022,06/12/2022,None,None,3,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Tây Hồ,Phường Thụy Khuê,Đường Thụy Khuê,150.0,9300.0
batdongsan_com_vn_35577592,29/11/2022,06/12/2022,None,None,3,2,None,"Hoàn thiện nội thất đẹp, hiện đại.",None,None,None,Hà Nội,Thanh Xuân,Phường Nhân Chính,Phố Hoàng Đạo Thúy,126.0,5300.0
batdongsan_com_vn_35756457,29/11/2022,06/12/2022,None,None,None,None,- Sổ đỏ chính chủ,,5,None,None,Hà Nội,Cầu Giấy,Phường Trung Hòa,Đường Hoàng Ngân,40.0,8000.0
batdongsan_com_vn_35980753,29/11/2022,06/12/2022,None,None,3,None,None,,None,None,None,Hà Nội,Nam Từ Liêm,Phường Tây Mỗ,đường Tây Mỗ,98.3,4350.0
batdongsan_com_vn_35980271,29/11/2022,06/12/2022,None,None,6,6,Sẵn sổ,Cơ bản,3,None,None,Hà Nội,Thanh Xuân,Phường Khương Trung,Đường Khương Trung,66.5,6500.0
batdongsan_com_vn_35945152,25/11/2022,02/12/2022,None,None,3,4,Sổ đỏ/ Sổ hồng.,,5,None,None,Hà Nội,Hoàng Mai,Phường Tân Mai,Đường Trương Định,36.0,4000.0
batdongsan_com_vn_34004253,29/11/2022,06/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Nam Từ Liêm,Thị trấn Cầu Diễn,Đường Hàm Nghi,72.4,3450.0
batdongsan_com_vn_35733922,29/11/2022,06/12/2022,None,None,3,4,Sổ đỏ/ Sổ hồng.,Đầy đủ.,5,3.5 m,5,Hà Nội,Hoàng Mai,Phường Hoàng Văn Thụ,Đường Hoàng Mai,32.0,3950.0
batdongsan_com_vn_35980362,29/11/2022,06/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Hai Bà Trưng,Phường Vĩnh Tuy,Đường Minh Khai,83.0,3750.0
batdongsan_com_vn_35608028,29/11/2022,06/12/2022,None,None,3,None,None,"- Nhà đã hoàn thiện nội thất, khách mua chỉ việc đến ở.",None,None,None,Hà Nội,Nam Từ Liêm,Phường Trung Văn,Đường Tố Hữu,103.0,4100.0
batdongsan_com_vn_35818366,29/11/2022,06/12/2022,None,None,4,6,Sổ đỏ.,Đầy đủ sang trọng.,6,5.1 m,5,Hà Nội,Hoàng Mai,Phường Thịnh Liệt,Đường Thịnh Liệt,23.0,4600.0
batdongsan_com_vn_35947486,25/11/2022,02/12/2022,None,None,None,None,Sổ đỏ.,,6,None,None,Hà Nội,Hoàng Mai,Phường Giáp Bát,Đường Kim Đồng,50.0,10000.0
batdongsan_com_vn_35948125,25/11/2022,02/12/2022,None,None,6,4,Sổ đỏ,,5,None,None,Hà Nội,Hoàng Mai,Phường Thịnh Liệt,Đường Bờ Sông Sét,42.0,4000.0
batdongsan_com_vn_29666372,29/11/2022,06/12/2022,None,None,None,None,Có sổ.,,None,5.5 m,None,Hà Nội,Tây Hồ,Phường Yên Phụ,None,50.0,23500.0
batdongsan_com_vn_35253254,29/11/2022,06/12/2022,None,None,2,2,None,Full đồ.,None,None,None,Hà Nội,Cầu Giấy,Phường Trung Hòa,Đường Trần Duy Hưng,77.0,4500.0
batdongsan_com_vn_35978779,29/11/2022,06/12/2022,None,None,3,4,None,,5,4 m,None,Hà Nội,Hai Bà Trưng,Phường Minh Khai,None,30.0,5000.0
batdongsan_com_vn_35670376,01/11/2022,30/01/2023,Đông,None,6,4,Sổ đỏ/ Sổ hồng,Nội thất tạm đủ,5,6 m,100,Hà Nội,Tây Hồ,Phường Yên Phụ,Đường Nghi Tàm,98.0,13200.0
batdongsan_com_vn_31809091,18/10/2022,16/01/2023,Tây,None,5,None,None,,None,None,None,Hà Nội,Thạch Thất,Xã Tiến Xuân,Đường Đại lộ Thăng Long,230.0,11500.0
batdongsan_com_vn_35363540,04/10/2022,02/01/2023,None,None,2,None,Hợp đồng mua bán,Cơ bản,None,None,None,Hà Nội,Hoàng Mai,Phường Hoàng Văn Thụ,None,77.0,3050.0
batdongsan_com_vn_35754797,08/11/2022,06/02/2023,None,Đông - Bắc,None,None,"Đẩy đủ sổ , pháp lý",,None,4 m,2,Hà Nội,Hai Bà Trưng,Phường Thanh Lương,Đường Trần Khát Chân,35.0,4350.0
batdongsan_com_vn_35887208,29/11/2022,06/12/2022,None,None,None,None,None,,10,None,None,Hà Nội,Đống Đa,Phường Thịnh Quang,Đường Yên Lãng,180.0,34990.0
batdongsan_com_vn_35980208,29/11/2022,06/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Thạch Thất,Xã Bình Yên,None,130.0,765.0
batdongsan_com_vn_35980036,29/11/2022,06/12/2022,None,None,12,12,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ.,7,5 m,3,Hà Nội,Thanh Xuân,Phường Nhân Chính,Đường Nguyễn Trãi,60.0,9800.0
batdongsan_com_vn_35523406,21/11/2022,01/12/2022,Tây - Bắc,Đông - Nam,3,2,Đang chờ sổ,,None,None,None,Hà Nội,Cầu Giấy,Phường Dịch Vọng,Đường Cầu Giấy,148.0,6400.0
batdongsan_com_vn_35787489,29/11/2022,06/12/2022,None,None,3,2,None,,None,None,None,Hà Nội,Nam Từ Liêm,Phường Mễ Trì,đường Mễ Trì,103.54,4100.0
batdongsan_com_vn_34845565,29/11/2022,06/12/2022,None,None,3,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Tây Hồ,Phường Thụy Khuê,Đường Thụy Khuê,128.0,6656.0
batdongsan_com_vn_35724348,29/11/2022,09/12/2022,Đông - Nam,None,None,None,Sổ đỏ,,None,6 m,6,Hà Nội,Hà Đông,Phường Biên Giang,Đường Giang Chính,81.0,5100.0
batdongsan_com_vn_35522962,29/11/2022,06/12/2022,Tây - Bắc,Đông - Nam,2,2,Sổ hồng,,None,None,None,Hà Nội,Cầu Giấy,Phường Trung Hòa,Đường Trần Duy Hưng,83.0,4500.0
batdongsan_com_vn_35961001,28/11/2022,08/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,Cơ bản,5,None,3,Hà Nội,Bắc Từ Liêm,Phường Cổ Nhuế 2,Đường Cổ Nhuế,40.0,4200.0
batdongsan_com_vn_35980717,29/11/2022,06/12/2022,Đông - Bắc,Tây - Nam,2,2,Sổ đỏ/ Sổ hồng.,Đầy đủ nội thất cơ bản.,None,None,None,Hà Nội,Hoàng Mai,Phường Đại Kim,Đường Nghiêm Xuân Yêm,75.0,2360.0
batdongsan_com_vn_35798994,21/11/2022,01/12/2022,None,None,2,2,None,Full đồ.,None,None,None,Hà Nội,Cầu Giấy,Phường Trung Hòa,Đường Trần Duy Hưng,70.0,4500.0
batdongsan_com_vn_35771642,29/11/2022,06/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,3,6.8 m,None,Hà Nội,Ba Đình,Phường Cống Vị,Đường Đào Tấn,86.0,9900.0
batdongsan_com_vn_35523169,29/11/2022,06/12/2022,None,None,3,2,None,Full đồ,None,None,None,Hà Nội,Cầu Giấy,Phường Trung Hòa,Đường Trần Duy Hưng,99.0,5800.0
batdongsan_com_vn_35980716,29/11/2022,06/12/2022,None,None,5,3,Sổ đỏ/ Sổ hồng,Đầy đủ,5,None,3,Hà Nội,Bắc Từ Liêm,Phường Xuân Đỉnh,Đường Xuân Đỉnh,40.0,4200.0
batdongsan_com_vn_35980656,29/11/2022,06/12/2022,None,None,None,None,None,,None,3.5 m,None,Hà Nội,Bắc Từ Liêm,Phường Đông Ngạc,đường Đông Ngạc,50.0,3800.0
batdongsan_com_vn_35970469,29/11/2022,09/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,,4,4.5 m,3,Hà Nội,Ba Đình,Phường Kim Mã,Phố Kim Mã,75.0,6999.0
batdongsan_com_vn_35340540,29/11/2022,06/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng.,,None,4 m,None,Hà Nội,Gia Lâm,Xã Lệ Chi,Đường Quốc Lộ 17,50.0,1250.0
batdongsan_com_vn_35980689,29/11/2022,06/12/2022,None,None,None,None,Sổ đỏ/ Sổ hồng,,None,12 m,22,Hà Nội,Sóc Sơn,Xã Hiền Ninh,None,204.0,3600.0
batdongsan_com_vn_35979890,29/11/2022,09/12/2022,None,None,5,5,None,,5,4.1 m,5,Hà Nội,Thanh Xuân,Phường Khương Mai,Đường Lê Trọng Tấn,45.0,8000.0
batdongsan_com_vn_35789050,29/11/2022,06/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Đống Đa,Phường Láng Thượng,Đường Huỳnh Thúc Kháng,80.0,6700.0
batdongsan_com_vn_35980697,29/11/2022,06/12/2022,None,None,4,3,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ,None,None,None,Hà Nội,Bắc Từ Liêm,Phường Phú Diễn,Đường Hồ Tùng Mậu,160.0,5600.0
batdongsan_com_vn_35467572,29/11/2022,06/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Đống Đa,Phường Láng Hạ,Đường Nguyên Hồng,48.0,4650.0
batdongsan_com_vn_35980685,29/11/2022,06/12/2022,None,None,4,4,Sổ đỏ/ Sổ hồng,,4,None,None,Hà Nội,Cầu Giấy,Phường Quan Hoa,Ngõ 92 Đường Nguyễn Khánh Toàn,57.0,8300.0
batdongsan_com_vn_35980684,29/11/2022,06/12/2022,Đông - Nam,Tây - Bắc,2,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Nam Từ Liêm,Phường Mỹ Đình 2,Đường Nguyễn Hoàng,70.44,3100.0
batdongsan_com_vn_35665955,29/11/2022,09/12/2022,Tây - Nam,Tây - Nam,3,4,Sổ đỏ/ Sổ hồng.,"Nội thất hoàn thiện gỗ lim, sồi, đồ đạc chuẩn.",4,4 m,None,Hà Nội,Ba Đình,Phường Phúc Xá,Đường Tân Ấp,40.0,7600.0
batdongsan_com_vn_35980681,29/11/2022,06/12/2022,Tây - Bắc,Đông - Nam,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,None,None,None,Hà Nội,Hà Đông,Phường Yết Kiêu,Đường Chu Văn An,70.0,2400.0
batdongsan_com_vn_35979960,29/11/2022,06/12/2022,None,None,None,None,Sổ đỏ,,5,None,None,Hà Nội,Tây Hồ,Phường Yên Phụ,Đường An Dương,54.0,13500.0
batdongsan_com_vn_35407783,29/11/2022,06/12/2022,None,None,2,1,Sổ đỏ/ Sổ hồng.,,None,None,None,Hà Nội,Nam Từ Liêm,Phường Mỹ Đình 1,Đường Lưu Hữu Phước,63.0,2250.0
batdongsan_com_vn_35980587,29/11/2022,06/12/2022,Đông - Nam,None,5,4,Sổ đỏ/ Sổ hồng.,,4,None,None,Hà Nội,Hoàng Mai,Phường Hoàng Văn Thụ,Đường Tân Mai,268.0,37520.0
batdongsan_com_vn_35980070,29/11/2022,09/12/2022,None,None,3,2,None,,None,None,None,Hà Nội,Bắc Từ Liêm,Phường Xuân Đỉnh,Đường Xuân Đỉnh,110.0,4600.0
batdongsan_com_vn_35831924,29/11/2022,09/12/2022,None,None,3,2,Sổ đỏ/ Sổ hồng,,None,None,None,Hà Nội,Bắc Từ Liêm,Phường Phú Diễn,Đường Cầu Diễn,134.7,4500.0
batdongsan_com_vn_35980674,29/11/2022,06/12/2022,None,None,2,3,Sổ đỏ/ Sổ hồng,,4,None,None,Hà Nội,Hai Bà Trưng,Phường Minh Khai,Đường Dương Văn Bé,35.0,2730.0
batdongsan_com_vn_35962717,28/11/2022,05/12/2022,None,None,5,4,Sổ đỏ/ Sổ hồng,,6,6 m,10,Hà Nội,Tây Hồ,Phường Thụy Khuê,Đường Trích Sài,70.0,50000.0
batdongsan_com_vn_35978797,29/11/2022,09/12/2022,None,None,2,2,None,Nội thất CĐT đồ cơ bản liền tường.,None,None,None,Hà Nội,Đông Anh,Xã Đông Hội,Đường 5,68.6,1920.7999999999997
batdongsan_com_vn_35285950,29/11/2022,06/12/2022,Đông - Nam,None,None,None,Hợp đồng mua bán.,,None,12 m,12,Hà Nội.,Nam Từ Liêm,Phường Trung Văn,Đường Tố Hữu,191.0,33998.0
batdongsan_com_vn_35647642,29/11/2022,09/12/2022,None,None,None,None,None,,None,None,None,Hà Nội,Thanh Oai,Xã Tân Ước,None,100.0,2140.0
batdongsan_com_vn_35941564,24/11/2022,01/12/2022,None,None,1,1,Sổ đỏ/ Sổ hồng.,Đầy đủ.,1,6 m,17,Hà Nội,Long Biên,Phường Long Biên,Đường Tư Đình,155.0,15500.0
batdongsan_com_vn_35980238,29/11/2022,09/12/2022,None,None,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,None,None,None,Hà Nội,Đông Anh,Xã Vĩnh Ngọc,None,67.0,2100.0
batdongsan_com_vn_35980640,29/11/2022,29/12/2022,None,None,4,None,"Sổ đẹp, pháp lý sạch, giao dịch ngay",,5,None,None,Hà Nội,Hoàn Kiếm,Phường Cửa Nam,Phố Cửa Nam,120.0,27500.0
batdongsan_com_vn_35980634,29/11/2022,09/12/2022,Đông - Nam,Tây - Bắc,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,None,None,None,Hà Nội,Thanh Trì,Xã Tứ Hiệp,đường Tứ Hiệp,87.6,2600.0
batdongsan_com_vn_35979765,29/11/2022,06/12/2022,None,None,4,4,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ ,5,6 m,2.5,Hà Nội,Thanh Xuân,Phường Thượng Đình,Phố Cự Lộc,51.0,4800.0
batdongsan_com_vn_33340901,29/11/2022,06/12/2022,Tây - Bắc,None,None,None,Đã có sổ đỏ,,None,4 m,40,Hà Nội,Hà Đông,Phường Dương Nội,Đường Lê Quang Đạo,50.0,11600.0
